itemnumber,barcode,isbn,biblionumber,title,author,datelastseen
14666,BL81424,,14313,"Charles Dickens : A Biography Of The Classic Novelist",,2014-01-10
14668,BL81427,,14315,"Real Life Heroes - Frozen Frontiers",,2014-01-10
14669,BL81428,,14317,,"Rawnsley, Ian",2014-01-10
14670,BL81429,,14318,"My Darling Clementine","John Ford",2014-01-10
14671,BL82131,,14318,"My Darling Clementine","John Ford",2013-12-17
14672,BL81430,,14319,"Jazz legends- Chuck Mangoine - Live At The Palais Des Festivals Hall Cannes 1989  ",,2014-01-10
14673,BL81431,,14320,Sunrise,"F W Murnau",2014-01-10
14674,BL82206,,14320,Sunrise,"F W Murnau",2013-12-16
14675,BL81432,,14322,"Mutiny On The Bounty, 1 Disc ","Frank Lloyd",2014-01-10
14680,BL81436,,14326,Drive,"Steve Wang",2014-01-10
14681,BL81437,,14327,"Men Of Honour","George Tillman Jnr",2014-01-10
14682,BL81438,,14328,"E.T. - Extra Terrestrial (2 disc)","Steven Spielberg",2014-01-10
14683,BL81439,,14329,"The thin man goes home","Directors: W.S. Van Dyke, Rich",2014-01-10
14685,BL81442,,14331,"Family business","Directors: Sidney Lumet",2014-01-10
14687,BL81443,,14332,"Snoop Dogg - Snoop Dogg Drop It Like It's Hot (2 Disc)",,2014-01-10
14688,BL81444,,14333,"Song of the thin man","Edward Buzzell",2014-01-10
14690,BL82123,,14334,"The Godfather","Francis Ford Coppola",2013-12-27
14691,BL81446,,14335,"Dinnerladies - Series 2 (2 disc)","Geoff Posner",2014-01-10
14695,BL82146,,14337,"The Pink Panther - Film Collection (6 Disc) 5 Films","Blake Edwards",2013-12-17
14696,BL81449,,14338,"Hi De Hi! - Series 3 & 4 (3 Disc)","John Kilby & David Croft",2014-01-10
14697,BL82142,,14338,"Hi De Hi! - Series 3 & 4 (3 Disc)","John Kilby & David Croft",2014-01-09
14698,BL81450,,14339,"Doctor Dolittle","Rich Thorne",2014-01-10
14699,BL81451,,14340,"Allo Allo - Series 1 & 2 (3 Disc)","David Croft",2014-01-10
14700,BL81452,,14341,"A Place In The Sun","George Stevens",2014-01-10
14701,BL81453,,14342,"Citizen Smith - Series 3 & 4 (3 Disc)",,2014-01-10
14707,BL81457,,14346,"Agatha Christie: Poirot Collection 3 (4 Disc)",,2014-01-10
14710,BL82155,5037115200037,14347,"Agatha Christie: Poirot Collection 4 (4 Disc)",,2014-01-21
14715,BL81461,,14350,"Real Life Heroes - The Great Adventures",BBC,2014-01-10
14716,BL81464,,14351,"4 great DVD: 1. A place forannie 2. Nisholas gift 3. first Harm 4. The shell seekers",,2014-01-10
14717,BL81463,,14352,"Birthday Girl","Jez Butterworth",2014-01-10
14718,BL81465,,14353,Constantine,"Francis Lawrence",2014-01-10
14719,BL81467,,14354,"After the thin man","Van Dyke",2014-01-10
14720,BL81466,,14355,"Deep Ocean Impressions",,2014-01-10
14721,BL81468,,14356,"The Accused","Jonathan Kaplan",2014-01-10
14723,BL81470,,14358,"The Golden Child","Michael Ritchie",2014-01-10
14724,BL81471,,14360,"Torque, 1 Disc","Joseph Kahn",2014-01-10
14727,BL81474,,14364,Gigi,"Vincente Minnelli",2014-01-10
14728,BL81475,,14365,"40 Days And 40 Nights","Michael Lehmann",2014-01-10
14730,BL81477,,14367,"A perfect murder Side A & B","Andrew Davis",2014-01-29
14731,BL81478,,14368,"Rambo - First Blood","George P. Cosmatos",2014-01-10
14732,BL81480,,14370,"Intoleranc 1 Disce","D.W. Griffith",2014-01-10
14733,BL81481,,14371,"Shooting Fish","Stefan Schwartz",2014-01-11
14734,BL81484,5050582362022,14372,"Shadow Of A Doubt","Alfred Hitchcock",2014-01-16
14735,BL81485,,14373,"Frenzy: The hitchcock collection","Alfred Hitchcock",2014-01-10
14737,BL81487,,14375,"Silent Movie","Mel Brooks",2014-01-10
14739,BL81489,,14377,"Life Stinks  ",,2014-01-10
14740,BL81490,,14378,"Tube Tales","Bob Hoskins, Stephen Hopkins",2014-01-29
14741,BL81492,,14379,"The Incredible Melting Man","William Sachs",2014-01-10
14742,BL81491,,14382,"To be Or Not To Be, 1 Disc","Alan Johnson",2014-01-10
14743,BL81494,,14383,"Fair Game","Andrew Sipes",2014-01-10
14744,BL81495,,14385,,"Mel Brooks",2014-01-10
14745,BL81496,,14386,Moonstruck,"Norman Jewison",2014-01-10
14746,BL81497,,14387,"Sullivan's Travels","Preston Sturges",2014-01-10
14747,BL81498,,14388,"Airplane II","Ken Finkleman",2014-01-10
14749,BL81504,,14391,"History Of The Word Part 1",,2014-01-10
14750,BL81506,,14392,"The British Empire in Colour","BINNS, STEWART",2014-01-10
14751,BL81507,,14393,"Young Frankenstein","Mel Brooks",2014-01-10
14752,BL81509,,14394,"The Guitar - The Easy Way To Learn",,2014-01-10
14753,BL81510,,14395,"Lucky Break","Peter Cattaneo",2014-01-10
14755,BL81511,,14396,"Million Dollar Baby","Clint Eastwood",2014-01-10
14756,BL81512,,14397,"The Time Machine","Simon Wells",2014-01-10
14758,BL81515,7321900566100,14399,"Adams Rib","George Cukor",2014-01-10
14759,BL82039,5014437810830,14400,"Barefoot In The Park","Gene Saks",2013-12-16
14762,BL82045,,14403,"The Nightcomers","Michael Winner",2014-01-04
14763,BL81521,,14404,Ghostwatch,"Lesley Manning",2014-01-10
14764,BL81523,,14405,"The Passion Of The Christ","Mel Gibson",2014-01-10
14765,BL81525,,14406,"All The King's Men","Robert Rossen",2014-01-10
14766,BL82283,,14406,"All The King's Men","Robert Rossen",2013-12-16
14767,BL81526,,14407,"Best In Show","Christopher Guest",2014-01-10
14769,BL81528,,14409,"Holy Man","Stephen Herek",2014-01-10
14770,BL81529,,14410,"The Birdcage","Mike Nichols",2014-01-10
14771,BL81530,,14411,Gilda,"Charles Vidor",2014-01-10
14772,BL82036,,14411,Gilda,"Charles Vidor",2013-12-16
14775,BL81533,,14414,Spaceballs,"Mel Brooks",2014-01-10
14777,BL81535,,14417,,"E.B. Clucher",2014-01-10
14779,BL81538,,14419,"Police Academy: Mission To Moscow","Alan Metter",2014-01-10
14780,BL81539,,14420,"Police Academy 2: Their First Assignment","Jerry Paris",2014-01-10
14781,BL81540,,14421,"Police Academy 3: Back In Training","Jerry Paris",2014-01-10
14783,BL81542,,14423,"Police Academy 5:Assignment Miami Beach","Alan Myerson",2014-01-10
14785,BL81545,,14426,"Dungeons & Dragond","John Gibbs",2014-01-10
14786,BL81546,,14427,"The Foreigner","Michael Oblowitz",2014-01-10
14789,BL81544,,14429,"The Jungle Book","Zoltan Korda",2014-01-10
14791,BL81550,,14431,"My Man Godfrey","Gregory La Carva",2014-01-10
14792,BL81551,5024166012795,14432,"Who Finds A Friend Finds A Treasure","Sergio Corbucci",2014-01-10
14793,BL81552,,14433,"Kiss Me Stupid","Billy Wilder",2014-01-10
14794,BL82186,,14433,"Kiss Me Stupid","Billy Wilder",2013-12-16
14795,BL81553,5050070020892,14434,"Love Field","Jonathan Kaplan",2014-01-10
14796,BL81555,,14435,"Play Bridge With Zia",,2014-01-10
14797,BL82191,,14435,"Play Bridge With Zia",,2013-12-16
14800,BL81558,,14438,"American Graffiti","George Lucas",2014-01-10
14801,BL81559,,14439,"The Navigators","Ken Loach",2014-01-10
14802,BL81999,,14439,"The Navigators","Ken Loach",2014-01-10
14803,BL81560,,14440,"Miss Congeniality","Donald Petrie",2014-01-10
14804,BL81563,,14441,"The Secret KGB - JFK Assassination Files",,2014-01-10
14807,BL81565,,14443,"Welcome To Paradise","Bill Norton",2014-01-10
14808,BL82137,,14443,"Welcome To Paradise","Bill Norton",2013-12-16
14809,BL81566,,14444,"Meantime  ","Oldman Garry",2014-01-10
14811,BL81569,,14446,Awakenings,"Penny Marshall",2014-01-10
14814,BL81571,5017239190490,14448,"The Legend Of 1900","Giuseppe Tornatore",2014-01-10
14815,BL82167,5017239190490,14448,"The Legend Of 1900","Giuseppe Tornatore",2013-12-27
14816,BL81573,,14449,Innerspace,"Joe Dante",2014-01-10
14817,BL81575,,14450,"Love, Honour & Obey","Dominic Anciano, Ray Burdis",2014-01-10
14818,BL81577,5035822011236,14451,"For Petes Sake","Peter Yates",2014-01-10
14819,BL81579,,14452,"Wall Street","Oliver Stone",2014-01-10
14820,BL81581,,14453,"The Quite Man","John Ford",2014-01-10
14821,BL81582,,14454,"The Awful Truth","Leo McCarey",2014-01-10
14822,BL81585,,14455,"The Patriot","Dean Semler",2014-01-10
14824,BL81588,,14457,Winchester'73,"Anthony Mann",2014-01-10
14825,BL81600,,14458,"Wag the Dog","Barry Levinson",2014-01-10
14826,BL81589,5060000400830,14459,"Laurel And Hardy - Bogus Bandits","Hal Roach, Charles Rogers",2014-01-10
14828,BL81602,,14461,"Stanley & Iris","Martin Ritt",2014-01-10
14832,BL81592,,14465,"Brian McFadden The Life Of Brian","Benito Montorio & Peter Emina",2014-01-10
14833,BL81605,,14466,"The Craft","Andrew Fleming",2014-01-10
14834,BL81595,,14467,"The Mother","Roger Michell",2014-01-10
14835,BL81596,,14468,"A Clockwork Orange","Stanley Kubrick",2014-01-10
14836,BL82762,,14468,"A Clockwork Orange","Stanley Kubrick",2013-12-27
14838,BL81597,,14470,"The Lady From Shanghai","Orson Welles",2014-01-10
14840,BL81599,,14472,"Rita, Sue And Bob Too","Alan Clarke",2014-01-10
14842,BL81611,,14474,"Winnie The Pooh - Spring Time With Roo","Saul Andrew Blinkoff, Elliot M",2014-01-10
14845,BL81617,,14477,"The Purple Rose of Cairo  ","Woody Allen",2014-01-10
14846,BL81616,,14478,"Saturday Night Live",,2014-01-10
14847,BL81620,,14479,"Crouching Tiger Hidden Dragon","Ang Lee",2014-01-10
14848,BL81623,,14480,"Shadowm of the Thin Man","W.S. Van Dyke, Richard Thorpe,",2014-01-10
14849,BL81621,,14481,"Kiss Me Deadly","Robert Aldrich",2014-01-10
14850,BL81622,5024166027010,14482,"Sherlock Holmes - The Voice Of Terror","John Rawlins",2014-01-10
14852,BL81625,,14484,"Die Hard with a Vengeance","John McTiernan",2014-01-10
14853,BL81626,,14486,,,2014-01-10
14854,BL81627,,14487,Brigadoon,"Vincente Minnelli",2014-01-10
14855,BL81628,,14488,"Odds And Evens","Bruno Corbucci",2014-01-10
14856,BL82078,,14488,"Odds And Evens","Bruno Corbucci",2013-12-24
14858,BL81631,,14490,"I Spy","Betty Thomas",2014-01-10
14859,BL81632,,14491,Complicity,"Gavin Millar",2014-01-10
14860,BL81633,,14492,"Sherlock Holmes In Washington","Roy William Neill",2014-01-10
14861,BL81634,5035822435834,14493,"It Should Happen To You","George Cukor",2014-01-10
14862,BL82147,5035822435834,14493,"It Should Happen To You","George Cukor",2013-12-16
14863,BL81635,,14494,"The Pearl Of Death","Roy William Neill",2014-01-10
14866,BL81638,,14497,"Coming Home","Hal Ashby",2014-01-10
14867,BL81640,,14498,"The Big Heat","Fritz Lang",2014-01-10
14869,BL81642,,14500,"Ninja Terminator",,2014-01-10
14870,BL81643,,14501,Cursed,"Wes Craven",2014-01-10
14871,BL81646,,14502,Psycho,"Gus Van Sant",2014-01-10
14872,BL81648,,14503,"What A Girl Wants","Dennie Gordon",2014-01-10
14873,BL81649,,14504,"The Age Of Innocence","Martin Scorsese",2014-01-10
14874,BL81651,,14505,"Swing Time","George Stevens",2014-01-11
14875,BL82054,,14505,"Swing Time","George Stevens",2013-12-16
14876,BL81653,,14506,"The Apartment","Billy Wilder",2014-01-10
14877,BL82207,,14506,"The Apartment","Billy Wilder",2013-12-16
14878,BL81656,,14507,"Shapes And Colors - Shapes And Colors",,2014-01-10
14879,BL81657,,14508,"The Prince And Me","Martha Coolidge",2014-01-10
14880,BL81658,,14509,"Battle Of The Bulge","Ken Annakin",2014-01-10
14882,BL81661,,14510,"The Cliff Richard Box 1. The countdown concert 2.Live in the Park 3. Cliff","Cliff Richard",2014-01-02
14883,BL81659,,14511,"Another Woman","Woody Allen",2014-02-01
14885,BL81662,,14513,"Charlie's Angels - Full Throttle","Joseph McGinty Nichol",2014-01-10
14886,BL81664,,14514,Blade,"Stephen Norrington",2014-01-10
14887,BL81665,,14515,"Rear Window","Alfred Hitchcock",2014-01-10
14890,BL81959,,14517,"The Bachelor","Gary Sinyor",2014-01-10
14891,BL81669,,14518,Singles,"Cameron Crowe",2014-01-10
14893,BL81671,,14520,"The Wedding Planner","Adam Shankman",2014-01-10
14895,BL81675,,14522,"The Misfits","John Huston",2014-01-10
14896,BL81678,,14523,"Indian Jones and the last crusade","Steven Spielberg",2014-01-10
14897,BL81676,,14524,Jarhead,"Sam Mendes",2014-01-10
14898,BL81679,,14525,Zathura,"Jon Favreau",2014-01-10
14899,BL81680,,14526,"Popstars The Rivals","Maria Malone",2014-01-10
14900,BL81681,,14527,"March Of Penguins","Luc Jacquet",2014-01-10
14901,BL81685,,14528,"Wonder Boys","Curtis Hanson",2014-01-10
14903,BL81689,,14530,"Just Married","Shawn Levy",2014-01-10
14904,BL82128,,14531,"Mr. Deeds Goes To Town","Frank Capra",2013-12-16
14906,BL81696,,14533,"The Barefoot Contessa","Joseph L Mankiewicz",2014-01-10
14908,BL82228,,14535,"Blade 2(2 disc)",Guillermo,2013-12-16
14909,BL81700,,14536,Hiroshima,"Paul Wilmshurst",2014-01-10
14910,BL81701,,14537,"Tomorrow Never Dies (2 Disc)","Roger Spottiswoode",2014-01-18
14911,BL81704,,14538,"On Her Mejesty's Secret Service (2 Disc)","Peter Hunt",2014-01-17
14912,BL81705,,14539,"Licence to Kill (2 Discs)",,2014-01-10
14913,BL81729,,14539,"Licence to Kill (2 Discs)",,2014-01-10
14914,BL81708,,14540,"From Russia With Love (2 disc)","Terence Young",2014-01-10
14915,BL81726,,14540,"From Russia With Love (2 disc)","Terence Young",2014-01-10
14916,BL82166,,14540,"From Russia With Love (2 disc)","Terence Young",2014-02-02
14917,BL81709,,14541,"You Only Live Twice(2 Discs)","Gilbert,Lewis",2014-01-11
14918,BL81710,,14542,"Thunderball (2 Disc)","Terence Young",2014-01-10
14919,BL81711,,14543,"Golden Finger (2 Discs)","Campbell,Martin",2014-01-10
14920,BL81712,,14544,"Diamonds Are Forever (2 Disc)","Guy Hamilton",2014-01-10
14921,BL81714,,14545,"The Spy Who Loved Me (2 Disc)","Lewis Gilbert",2014-01-10
14922,BL81715,,14546,"For Your Eyes Only(2 Discs)","Glen,John",2014-01-10
14923,BL81716,,14547,"The Man With The Golden Gun (2 Disc)","Guy Hamilton",2014-01-10
14924,BL81717,,14548,"A View to Kill (2 Discs)","Glen,John",2014-01-10
14925,BL81719,,14549,"Octopussy (2 Discs)","Glen,John",2014-01-11
14926,BL81720,,14550,"Die Another Day (2 Discs)","Tamahori,Lee",2014-01-10
14929,BL81722,,14555,"The Gods Must Be Crazy 1 And 2 (2 disc)","Jamie Uys",2014-01-10
14931,BL81723,,14557,,"Peter Brook",2014-01-10
14932,BL81725,,14558,"Urban Gothic",,2014-01-10
14933,BL82316,,14558,"Urban Gothic",,2014-01-02
14934,BL81727,,14560,"The English Church ",,2014-01-10
14935,BL81728,,14562,"Harry potter And The Prisoner Of Azkaban","Alfonso Cuaron",2014-01-12
14936,BL81730,,14563,"Out Of Sight","Steven Soderbergh",2014-01-10
14937,BL81732,,14564,"Be Cool","F Gary Gray",2014-01-10
14940,BL81966,,14566,"Baby's Day Out and Dunston Checks In (2 discs)","Patrick Johnson,",2014-01-10
14941,BL81737,,14567,"Science In Action (2 disc)",,2014-01-10
14942,BL81738,,14568,"Chicago (2 disc)","Rob Marshall",2014-01-10
14944,BL81739,,14570,"The Ten Commandments (2 Disc)","Cecil B. De Mille",2014-01-10
14945,BL81742,,14572,"To Kill Mockingbird, 2 Disc","Robert Mulligan",2014-01-10
14946,BL81745,,14573,"Sherlock Holmes - Pursuit To Algie","Roy William Neill",2014-01-10
14949,BL81749,5050582377019,14576,"Mortal Thoughts","Alan Rudolph",2014-01-10
14950,BL81751,,14577,"Romancing The Stone","Robert Zemeckis",2014-01-10
14952,BL81753,,14579,"The House Of Fear","Roy William Neill",2014-01-10
14954,BL81755,,14581,"Sherlock Holmes - The Scarlet Claw","Roy William Neill",2014-01-10
14957,BL81758,,14583,"Father, Dear, Father",,2014-01-10
14958,BL82074,,14583,"Father, Dear, Father",,2014-01-03
14960,BL81760,,14585,"George & Mildred (series 1)","SKEGGS, ROY",2014-01-10
14961,BL81762,,14586,"Bless This House",,2014-01-10
14962,BL82076,,14586,"Bless This House",,2013-12-16
14964,BL81767,,14588,"Man about the House","JONES, PETER FRAZER",2014-01-17
14965,BL82070,,14588,"Man about the House","JONES, PETER FRAZER",2013-12-16
14966,BL81768,,14589,"Great Moments of the 20th Century(1900-1945 A New Beginning/ World at War",,2014-01-10
14967,BL81955,,14589,"Great Moments of the 20th Century(1900-1945 A New Beginning/ World at War",,2014-01-10
14968,BL81769,,14590,"Great Moments of the 20th Century(1970-2000 A New Beginning/ World at War",,2014-01-10
14969,BL81956,,14590,"Great Moments of the 20th Century(1970-2000 A New Beginning/ World at War",,2014-01-10
14970,BL81770,,14591,"Great Moments of the 20th Century(1945-1970 A New Beginning/ World at War",,2014-01-10
14971,BL81957,,14591,"Great Moments of the 20th Century(1945-1970 A New Beginning/ World at War",,2014-01-10
14972,BL81771,,14592,"King of New York","Abel Ferrara",2014-01-10
14973,BL81773,,14593,"Shakespeare Country",,2014-01-10
14974,BL82291,,14593,"Shakespeare Country",,2013-12-19
14975,BL81774,,14594,"Broadway: The American Musical - The History Of Broadway (2 Disc)","Michael Kantor",2014-01-10
14976,BL81775,,14595,"Star Wars - Episode III - Revenge Of The Sith (2 disc)","George Lucas",2014-01-10
14977,BL81958,,14595,"Star Wars - Episode III - Revenge Of The Sith (2 disc)","George Lucas",2014-01-16
14979,BL82083,7321900805629,14596,"You've Got Mail And Addicted To Love (2 disc)","Nora Ephron, Griffin Dunne",2013-12-27
14980,BL81779,,14597,"Back To The Future - Trilogy (4 disc)","Robert Zemeckis",2014-01-10
14982,BL81780,,14598,"Sherlock Holmes - The Baker Street Dozen: The Voice Of Terror - The Secret Weapon",,2014-01-10
14983,BL81781,,14599,"Alias and Nora",,2014-01-10
14984,BL81782,,14600,"Sherlock Holmes - The Baker Street Dozen: In Washington Faces Death",,2014-01-10
14986,BL81784,,14602,"Sherlock Holmes - The Baker Street Dozen: Spider Woman - Scarlet Claw",,2014-01-10
14987,BL81787,,14603,"The Children's Hour",,2014-01-10
14988,BL81785,,14604,"Sherlock Holmes - The Baker Street Dozen: Pursuit Algiers - The House Of Fear",,2014-01-10
14989,BL81788,,14605,"Star Wars IV - A New Hope","George Lucas",2014-01-10
14991,BL81790,,14607,"Star Wars VI - Return Of The Jedi","Richard Marquand",2014-01-10
14992,BL81793,,14608,"Dracula And House Of Dracula (2 disc","Tod Browning",2014-01-10
14993,BL81792,,14610,,"William A. Wellman",2014-01-10
14995,BL81794,,14612,"The General (2 Disc)","Buster Keaton",2014-01-10
14996,BL82063,,14612,"The General (2 Disc)","Buster Keaton",2013-12-16
14997,BL81797,,14613,"Never The Twain - Complete Series 1","Peter Frazer-Jones",2014-01-10
14998,BL82071,,14613,"Never The Twain - Complete Series 1","Peter Frazer-Jones",2013-12-16
14999,BL81798,,14614,"Across The Bridge","Ken Annakin",2014-01-10
15000,BL81799,,14615,"Discovering The Real World Of Harry Potter",,2014-01-10
15002,BL81800,,14617,"The Miss Marple Collection-The Body in the Library (Disc 1)",,2014-01-10
15003,BL81801,,14618,"The Miss Marple Collection-The Moving Finger (Disc 2)",,2014-01-10
15004,BL81802,,14619,"The Miss Marple Collection-A Murder is Announced (Disc 3)",,2014-01-17
15005,BL81803,,14620,"The Miss Marple Collection-A Pocketful of Rye (Disc 4)",,2014-01-10
15007,BL81805,,14622,"The Miss Marple Collection-Sleeping Murder (Disc 6)",,2014-01-10
15008,BL81806,,14623,"The Miss Marple Collection-At Bertram's Hotel (Disc 7)",,2014-01-10
15009,BL81808,,14624,"The Miss Marple Collection- 4.50 from Paddington (Disc 9)",,2014-01-10
15010,BL81809,,14625,"The Miss Marple Collection- A Caribbean Mystery (Disc 10)",,2014-01-10
15011,BL81810,,14626,"The Miss Marple Collection- The Mirror Crack'd from Side to Side(Disc 11)",,2014-01-10
15012,BL81811,,14627,"The Miss Marple Collection- They Do It With Mirrors(Disc 12)",,2014-01-10
15014,BL81819,,14629,"Karate Kid Part II","John G Avildsen",2014-01-10
15015,BL81820,,14630,"Karate Kid Part III","John G Avildsen",2014-01-10
15016,BL81821,,14631,"The Next Karate Kid","Christopher Cain",2014-01-10
15017,BL81822,,14632,"The Complete League Of Gentlemen - Series 1","Steve Bendelack",2014-01-10
15018,BL81823,,14633,"The Complete League Of Gentlemen - Series 2 (2 Disc)","Steve Bendelack",2014-01-10
15019,BL81824,,14634,"The Complete League Of Gentlemen - Series 3 (2 Disc)","Steve Bendelack",2014-01-10
15020,BL81825,,14635,"The Complete League Of Gentlemen - Christmas Special","Steve Bendelack",2014-01-10
15021,BL81826,,14636,"War And Peace (5 Disc)","John Howard Davies",2014-01-10
15022,BL81827,,14639,,,2014-01-10
15025,BL82040,,14641,Mrs.Winterbourne,"Benjamin,Richard",2014-01-24
15029,BL81212,,14645,"All grown up!",,2013-12-18
15030,BL81148,5014503155827,14646,Lenonardo,BBC,2013-12-18
15031,BL81833,,14647,"Fall Of The Roman Empire","Mann Anthony",2014-01-10
15035,BL81838,,14650,"Executive Decision","Baird Stuart",2014-01-10
15036,BL81839,,14651,"Four Rooms","Anders Allison",2014-01-10
15037,BL81840,,14652,"Guardian Angel","Richard W. Munchkin",2014-01-10
15038,BL81842,,14653,"Tora Tora Tora","Richard Fleischer",2014-01-10
15039,BL81843,,14654,Patton,"Franklin J. Schaffner",2014-01-10
15040,BL81844,,14655,"The Longest Day","Ken Annakin, Andrew Marton,",2014-01-10
15041,BL81845,,14656,"Superman Returns","Bryan Singer",2014-01-10
