Item Type	Biblio Number	Barcode	Accession Date	Last Seen Date	Issue Date	Title	Author									
JBK	246434	CH43482    	2011-04-25	2014-02-01	2014-02-01	Pirates of the Caribbean : at world's end 										
JBK	308621	ch27782	2011-06-18	2012-11-03	2012-11-03	Earth and Space										
JBK	406127	CH18624	2011-08-03	2012-07-09	2012-07-09	Jack and the Beanstalk	Richard Walker									
JBK	406156	CH54722	2011-08-03	2014-01-13	2014-01-13	Charlie and the chocolate factory	Roald Dahl									
JBK	444770	CH55530	2011-10-04	2012-03-16	2012-03-16	Werewolf Hunter	Skidmore	 Steve								
JBK	444769	CH55526	2011-10-04	2012-08-04	2012-08-04	Vampire Hunter	Steve Barlow and Steve Skidmore 									
JBK	309431	CH55571	2011-10-05	2012-12-10	2012-12-10	Sherlock Holmes and the Adventure of the Blue Gem	Doyle	 Sir Arthur Conan								
JBK	309429	CH55572	2011-10-05	2012-12-12	2012-12-12	Sherlock Holmes and a Scandel in Bohemia	Doyle	 Sir Arthur Conan								
JBK	309430	CH55570	2011-10-05	2012-12-12	2012-12-12	Sherlock Holmes and the Adventure at Abbey Grange	Doyle	 Sir Arthur Conan								
JBK	308958	CH55603	2011-10-05	2014-01-07	2014-01-07	Cherry Crush	Cassidy	 Cathy								
JBK	247280	ch55562	2011-10-05	2014-01-07	2014-01-07	How the World Works: a hands-on guide to our amazing planet	Dorion	 Christiane								
JBK	308988	CH55600	2011-10-05	2014-01-09	2014-01-09	Strike a Pose	 Daizy Star	Cassidy	 Cathy							
JBK	247295	ch55563	2011-10-05	2014-01-09	2014-01-09	This Way Up	Hayley Welsh									
JBK	308990	CH55586	2011-10-05	2014-01-14	2014-01-14	Supercharged!	Strong	 Jeremy								
JBK	247284	CH55766	2011-10-17	2014-01-25	2014-01-25	Little Tiger and the Fire	Julia Jarman	 Roberta Angaramo								
JBK	247271	ch55901	2011-10-25	2014-01-25	2014-01-25	Anansi the Banana Thief	Anne Adeney									
JBK	447714	CH55908	2011-11-07	2013-12-23	2013-12-23	Look Out	 Cub!	Bentley	 Peter							
JBK	447698	CH55968	2011-11-07	2013-12-28	2013-12-28	Little Lamb Lost	Bedford	 David								
JBK	447726	CH55959	2011-11-07	2014-02-01	2014-02-01	Sleeping Beauty										
JBK	447822	CH56090	2011-11-08	2013-12-30	2013-12-30	Explorers: Planet Earth	Gilpin	 Daniel								
JBK	447875	CH56015	2011-11-08	2014-01-20	2014-01-20	The Uniform	Donbavand	 Tommy								
JBK	447823	CH56092	2011-11-08	2014-01-20	2014-01-20	Explorers: Rainforests	Ganeri	 Anita								
JBK	447440	CH56124	2011-11-09	2014-01-04	2014-01-04	Ask Me Anything										
JBK	447837	CH56112	2011-11-09	2014-01-14	2014-01-14	Look Inside Volcano										
JBK	448464	CH56026	2011-12-10	2013-12-23	2013-12-23	Matilda	Dahl	 Roald								
JBK	247276	CH56030	2011-12-10	2014-01-27	2014-01-27	Dear Vampa	Ross Collins									
JBK	453353	CH50758	2011-12-29	2014-01-25	2014-01-25	Big And Busy Body										
JBK	455843	ch56890	2012-03-07	2012-04-21	2012-04-21	Fun and Games	Louis	 Susan St.								
JBK	455868	ch56904	2012-03-07	2013-04-11	2013-04-11	We Have Fun	Murray	 W.								
JBK	452891	ch56916	2012-03-07	2013-11-20	2013-11-20	The Ugly Little Swan	Riordan	 James								
JBK	452896	CH56912	2012-03-07	2013-11-20	2013-11-20	Jack and the Jungle	Doyle	 Malachy								
JBK	425843	ch56879	2012-03-07	2013-12-20	2013-12-20	The Lion and the Cave										
JBK	425855	ch56882	2012-03-07	2013-12-20	2013-12-20	The Three Friends	Uberoi	 Meera								
JBK	143009	ch56864	2012-03-07	2013-12-28	2013-12-28	Cinderella	Southgate	 Vera								
JBK	455714	ch56932	2012-03-07	2013-12-28	2013-12-28	Secrets of Heat and Cold	Carol Ballard									
JBK	455858	ch56905	2012-03-07	2014-01-27	2014-01-07	The Goose That Laid Golden Eggs	Ravishankar	 Anushka								
JBK	183226	ch56871	2012-03-07	2014-01-22	2014-01-22	The jackal and the drum	Ratna	 Kalpish.								
JBK	183227	ch56881	2012-03-07	2014-01-22	2014-01-22	The magic mangoes	Uberoi	 Meera.								
JBK	455793	ch56948	2012-03-07	2014-01-25	2014-01-25	Amazing Animals	Scott	 Peter								
JBK	455825	ch56943	2012-03-07	2014-01-25	2014-01-25	The Big Yawn	Spang	 Monika								
JBK	455847	ch56887	2012-03-07	2014-01-25	2014-01-25	Have a Go	Murray	 W.								
JBK	455850	ch56894	2012-03-07	2014-01-25	2014-01-25	More Sounds to Say	Louis	 Susan St.								
JBK	455862	ch56898	2012-03-07	2014-01-25	2014-01-25	Things We Like	Murray	 W.								
JBK	99980	ch56909	2012-03-07	2014-01-25	2014-01-25	Chicken Licken.										
JBK	115973	ch56906	2012-03-07	2014-02-01	2014-02-01	Thumbelina										
JBK	449829	ch57008	2012-03-09	2014-01-04	2014-01-04	I Love My Mummy	Andreae	 Giles								
JBK	449632	ch57013	2012-03-09	2014-01-09	2014-01-09	Cinderella	Askew	 Amanda								
JBK	449827	ch56057	2012-03-09	2014-01-18	2014-01-18	Dead Man's Cove	St.John	 Lauren								
JBK	447857	CH57259	2012-03-20	2014-01-11	2014-01-11	The Devil Walks	Fine	 Anne								
JBK	448454	ch57193	2012-03-20	2014-01-18	2014-01-18	The Snow Merchant	Gayton	 Sam								
JBK	447869	CH57379	2012-03-26	2014-01-08	2014-01-08	The Magic City	Nesbit	 Edith								
JBK	448432	CH57454	2012-03-27	2014-01-02	2014-01-02	Everything You Need To Know About The Human Body	Macnair	 Patricia								
JBK	455725	ch58009	2012-04-09	2013-12-21	2013-12-21	Animal Opposites	Camilla de la Bedoyere									
JBK	455721	ch58030	2012-04-09	2013-12-28	2013-12-28	Egg to Penguin	Camilla de la Bedoyere									
JBK	455699	ch58036	2012-04-09	2014-01-04	2014-01-04	The Book of...Which?										
JBK	455718	ch58031	2012-04-09	2014-01-27	2014-01-07	Bubbling Biology	Steve Parker									
JBK	455709	ch58033	2012-04-09	2014-01-23	2014-01-23	Fizzing Physics	Steve Parker									
JBK	455707	ch57993	2012-04-09	2014-01-25	2014-01-25	Explorers: Stars and Planets	Carole Stott									
JBK	449646	ch58593	2012-06-18	2014-01-11	2014-01-11	The Nutcracker	Goldhawk	 Emma								
JBK	459192	CH60281	2012-11-10	2013-06-01	2013-06-01	Dear Dumb Diary: Never Do Anything	 Ever	Jim Benton								
JBK	457611	CH60302	2012-11-10	2013-06-01	2013-06-01	The Glittering Guide for Girls: Fabulous Ideas and Activities for Cool Creative Girls	Chancellor	 Deborah								
JBK	457181	CH60275	2012-11-10	2013-12-21	2013-12-21	War Horse	"""Morpurgo, Michael"""									
JBK	457605	CH60289	2012-11-10	2013-12-23	2013-12-23	Builder	Askew	 Amanda								
JBK	457608	CH60304	2012-11-10	2013-12-28	2013-12-28	Titanic and Other Lost Shipwrecks	Malam	 John								
JBK	459206	CH60299	2012-11-10	2014-01-25	2014-01-25	The Kashmiri Storyteller	Ruskin Bond									
JBK	459210	CH60278	2012-11-10	2014-01-25	2014-01-25	The Puffin book of Magic stories for 8-year -olds										
JBK	457604	CH60300	2012-11-10	2014-01-27	2014-01-27	Megastructures: Be Amazed by the World's Mightiest Structures	Graham	 Ian								
JBK	458924	CH60323	2012-11-10	2014-01-28	2014-01-28	A Sailing Boat in the Sky	Quentin Blake									
JBK	458971	CH60337	2012-11-12	2014-01-27	2014-01-07	Gorilla	Anthony Browne									
JBK	458946	CH60355	2012-11-12	2014-01-20	2014-01-20	Mr Gumpy's Outing	John Burningham									
JBK	480426	CH60903	2013-01-07	2013-12-20	2013-12-20	The Three Strange Travellers and other Stories										
JBK	480444	CH60921	2013-01-07	2013-12-20	2013-12-20	The Magic Clock and other Stories										
JBK	480418	CH60892	2013-01-07	2013-12-21	2013-12-21	Mr Wumble and the Dragon and other Stories										
JBK	480462	CH60939	2013-01-07	2014-01-04	2014-01-04	The Brave Toy Soldier and other Stories										
JBK	480406	CH60880	2013-01-07	2014-01-07	2014-01-07	Peronel's Magic Polish and other Stories										
JBK	480412	CH60886	2013-01-07	2014-01-24	2014-01-24	The Magic Brush and other Stories										
JBK	480430	CH60907	2013-01-07	2014-01-25	2014-01-25	The Magic Watering Can and other Stories										
JBK	480423	CH60900	2013-01-07	2014-01-27	2014-01-27	The Little old Toymaker										
JBK	480397	CH60871	2013-01-07	2014-01-27	2014-01-27	The little toy engine and other stories										
JBK	480447	CH60924	2013-01-07	2014-01-27	2014-01-27	Pretty Star the Pony and other Stories										
JBK	480405	CH60879	2013-01-07	2014-01-27	2014-01-27	The Wishing Wand and other Stories										
JBK	480480	ch60963	2013-01-08	2014-01-04	2014-01-04	Five are Together Again										
JBK	480481	CH60962	2013-01-08	2014-01-18	2014-01-18	Five have a Mystery to Solve										
JBK	480486	CH60957	2013-01-08	2014-01-18	2014-01-18	Five On a Secret Trail										
JBK	480494	CH60950	2013-01-08	2014-01-18	2014-01-18	Five Get Into Trouble										
JBK	480499	CH60946	2013-01-08	2014-01-25	2014-01-25	Five Go to Smuggler's Top										
JBK	480498	CH60947	2013-01-08	2014-02-03	2014-02-03	Five Go Off in a Caravan										
JBK	480495	CH60949	2013-01-08	2014-02-03	2014-02-03	Five Go Off to Camp										
JBK	480497	CH60948	2013-01-08	2014-02-03	2014-02-03	Five on Kirrin Island Again										
JBK	480485	CH60958	2013-01-08	2014-02-05	2014-02-05	Five Go to Billycock Hill										
JBK	480490	CH60954	2013-01-08	2014-02-05	2014-02-05	Five Go Down to the Sea										
JBK	480491	CH60953	2013-01-08	2014-02-05	2014-02-05	Five Have a Wonderful Time										
JBK	480564	ch60964	2013-01-09	2014-02-01	2014-02-01	The Cat with a Feathery Tail and other Stories										
JBK	466449	ch61149	2013-02-16	2013-04-02	2013-04-02	The circus of adventure	Blyton	 Enid								
JBK	117138	ch61141	2013-02-16	2013-08-02	2013-08-02	The Secret Seven Adventure 2										
JBK	452442	ch61130	2013-02-16	2014-01-08	2014-01-08	Shock for the Secret Seven: 13: Secret Seven	Blyton	 Enid 								
JBK	317630	ch61143	2013-02-16	2014-01-23	2014-01-23	The Island of adventure	Blyton	 Enid								
JBK	317489	ch61144	2013-02-16	2014-01-23	2014-01-23	Castle of adventure	Blyton	 Enid								
JBK	319592	ch61145	2013-02-16	2014-01-23	2014-01-23	The Valley of adventure	Blyton	 Enid								
JBK	452441	ch61134	2013-02-16	2014-01-25	2014-01-25	The Secret Seven	Blyton	 Enid 								
JBK	116709	ch61140	2013-02-16	2014-01-25	2014-01-25	Secret Seven Mystery: 9										
JBK	115917	ch61138	2013-02-16	2014-01-25	2014-01-25	Good Work	 Secret Seven	Blyton	 Enid							
JBK	452446	ch61131	2013-02-16	2014-01-27	2014-01-27	The Secret Seven: Secret Seven on the Trail	Blyton	 Enid								
JBK	470995	ch61150	2013-02-16	2014-01-27	2014-01-27	The River of Adventure	Blyton	 Enid								
JBK	116227	ch61148	2013-02-16	2014-01-27	2014-01-27	The Ship of Adventure:6										
JBK	475121	ch61188	2013-02-20	2013-11-20	2013-11-20	The Wrong House	Penny Dolan									
JBK	479772	ch61203	2013-02-20	2014-01-08	2014-01-08	Genie in training	Murtagh	 Ciaran								
JBK	475703	ch61204	2013-02-20	2014-01-20	2014-01-20	Time Train to the Blitz	Sophie McKenzie									
JBK	475060	ch61201	2013-02-20	2014-01-27	2014-01-27	"""My Secret War Diary, by Flossie Albright"""	Marcia Williams									
JBK	480297	ch61363	2013-03-02	2014-01-17	2014-01-17	Jimmy Coates: Power	Joe Craig									
JBK	475108	ch61397	2013-03-02	2014-01-25	2014-01-25	Red Riding Hood Rap	Penny Dolan									
JBK	484842	CH61414	2013-03-09	2014-01-27	2014-01-27	The Put-Em-Rights										
JBK	485182	CH61434	2013-03-11	2013-11-19	2013-11-19	Reynard's Wonderful Plan										
JBK	485187	CH61438	2013-03-11	2014-01-25	2014-01-25	My Treasury of Favourite Tales										
JBK	485188	CH61437	2013-03-11	2014-01-25	2014-01-25	Five Minute Bedtime Tales										
JBK	485191	CH61440	2013-03-11	2014-01-25	2014-01-25	The Adventurous Ball & Poor Captain Puss										
JBK	484859	CH61425	2013-03-11	2014-01-27	2014-01-27	The Riddle that was never was										
JBK	484857	CH61427	2013-03-11	2014-01-27	2014-01-27	The Riddle of the Hollow Tree										
JBK	485180	CH61436	2013-03-11	2014-01-27	2014-01-27	He Wouldn't Go To Sleep										
JBK	485189	CH61442	2013-03-11	2014-02-01	2014-02-01	Jinky the Jumping Frog & Thirteen O'Clock										
JBK	484846	ch61356	2013-03-11	2014-02-04	2014-02-04	Trapped!										
JBK	484853	CH61419	2013-03-11	2014-02-05	2014-02-05	The Secret of Moon Castle										
JBK	483072	CH61457	2013-04-03	2014-01-07	2014-01-07	Z-Rex	Steve Cole									
JBK	482993	ch61516	2013-04-04	2014-01-08	2014-01-08	A Nest of Vipers	Catherine Johnson									
JBK	483103	ch61465	2013-04-04	2014-01-18	2014-01-18	The Boy in the Biscuit Tin	Heather Dyer									
JBK	483330	ch61576	2013-04-04	2014-01-27	2014-01-27	The Princess and the Peas	Caryl Hart									
JBK	483079	ch61568	2013-04-04	2014-02-01	2014-02-01	Beegu	Alexis Deacon									
JBK	483015	ch61571	2013-04-04	2014-02-01	2014-02-01	Good Little Wolf	Nadia Shireen									
JBK	475597	ch61751	2013-04-05	2013-06-28	2013-06-28	Goldilocks and the Three Bears	Emma Chichester Clark									
JBK	475097	ch61752	2013-04-05	2013-11-20	2013-11-20	Miss Polly's Seaside Brolly	Penny Dolan									
JBK	483090	ch61617	2013-04-05	2013-12-21	2013-12-21	Just Henry	Michelle Magorian									
JBK	483331	ch61648	2013-04-05	2014-01-09	2014-01-09	The Shape of My Heart	Mark Sperring									
JBK	475683	ch61717	2013-04-05	2014-01-28	2014-01-28	The Littlest Dinosaur's Big Adventure	Michael Foreman									
JBK	483337	ch61649	2013-04-05	2014-02-01	2014-02-01	"""What's the Time, Mr. Wolf?"""	Debi Gliori									
JBK	475117	ch62039	2013-04-06	2013-11-20	2013-11-20	That Noise!	Penny Dolan									
JBK	475099	ch62051	2013-04-06	2013-11-20	2013-11-20	Mr. Babbit's Rabbit: Grade 1	Penny Dolan									
JBK	475095	ch62043	2013-04-06	2013-12-30	2013-12-30	Lola Fanola	Bruno Robert									
JBK	475091	ch62054	2013-04-06	2014-01-20	2014-01-20	Joey the Juggler	Bruno Robert									
JBK	475120	ch62045	2013-04-06	2014-01-20	2014-01-20	A Wolf in the Woods	Penny Dolan									
JBK	444945	ch62040	2013-04-06	2014-01-25	2014-01-25	In The Deep	 Dark Forest	Dolan	 Penny And Lopez	 David						
JBK	475669	CH62003	2013-04-06	2014-01-28	2014-01-28	The Flying Diggers	Ian Whybrow									
JBK	475586	CH62157	2013-04-08	2013-05-30	2013-05-30	Eagle Strike Graphic Novel	Anthony Horowitz									
JBK	475651	CH62161	2013-04-08	2013-05-30	2013-05-30	Skeleton Key Graphic Novel	Anthony Horowitz									
JBK	475517	ch62128	2013-04-08	2013-12-30	2013-12-30	I Wish I Could Roar: A Story About Self-confidence	Tizina Bendall-Brunello									
JBK	475530	ch62164	2013-04-08	2013-12-30	2013-12-30	Little Chick and the Secret of Sleep	Malachy Doyle									
JBK	470587	CH62113	2013-04-08	2014-01-13	2014-01-13	For Girls!: Star Performer	Chancellor	 Deborah								
JBK	475521	ch62115	2013-04-08	2014-01-25	2014-01-25	The Elephant Who Was Scared	Rachel Elliot									
JBK	475524	ch62111	2013-04-08	2014-01-25	2014-01-25	The Zebra Who Was Sad	Rachel Elliot									
JBK	475531	ch62122	2013-04-08	2014-01-25	2014-01-25	Macbeth	Caroline Plaisted									
JBK	475522	ch62104	2013-04-08	2014-02-01	2014-02-01	The Hippo Who Was Happy	Rachel Elliot									
JBK	99786	CH62358	2013-04-09	2013-11-30	2013-11-30	World of Science										
JBK	478732	CH62335	2013-04-09	2014-01-04	2014-01-04	Classic Animal Stories	Belinda Gallagher									
JBK	478722	CH62343	2013-04-09	2014-01-14	2014-01-14	Michael Foreman's Alice's Adventures in Wonderland	Lewis Carroll									
JBK	491059	ch62294	2013-04-09	2014-01-15	2014-01-15	World Art: The Essential Illustrated History	Mike O'Mahony									
JBK	478734	CH62331	2013-04-09	2014-01-25	2014-01-25	50 Scary Fairy Stories	Vic Parker									
JBK	478731	CH62333	2013-04-09	2014-01-27	2014-01-27	8000 Awesome Things You Should Know										
JBK	478715	CH62299	2013-04-09	2014-01-31	2014-01-31	Bumper Book of Crafty Activities: 100+ Creative Ideas for Kids	Search Press									
JBK	481018	CH62354	2013-04-09	2014-01-31	2014-01-31	Over 1000 fantastic history facts.	Blake	 Carly								
JBK	478717	ch62439	2013-04-10	2013-08-10	2013-08-10	Aesop's Fables	Alice Shirley									
JBK	491055	ch62535	2013-04-10	2013-11-19	2013-11-19	Enid Blyton's Night-time Tales for Children	Enid Blyton									
JBK	485463	ch62420	2013-04-10	2014-01-25	2014-01-25	The Singing Mermaid	Julia Donaldson									
JBK	485470	ch63375	2013-04-17	2013-12-23	2013-12-23	Lenny Has Lunch	Ken Wilson-Max									
JBK	485478	ch63377	2013-04-17	2013-12-30	2013-12-30	"""Igor, the Bird Who Couldn't Sing"""	Satoshi Kitamura									
JBK	485474	ch63371	2013-04-17	2014-01-23	2014-01-23	Chimp and Zee's First Words and Pictures	Laurence Anholt									
JBK	480917	CH63397	2013-04-17	2014-01-27	2014-01-27	200 Aesop's fables	Aesop	 Belinda								
JBK	492264	CH64070	2013-04-28	2013-12-21	2013-12-21	The smugglers' caves and other stories										
JBK	492261	CH64064	2013-04-28	2014-01-24	2014-01-24	The adventures of the six cousins										
JBK	492262	CH64061	2013-04-28	2014-02-05	2014-02-05	The secret of the lost necklace and other stories										
JBK	494269	CH59840	2013-05-28	2014-02-01	2014-02-01	The story tree										
JBK	493778	CH64381	2013-05-31	2014-01-25	2014-01-25	Body	John Farndon									
JBK	494468	CH64506	2013-06-03	2013-10-12	2013-10-12	Noddy has an adventure										
JBK	494459	CH64515	2013-06-03	2013-11-19	2013-11-19	The land of fairytales										
JBK	494498	CH64465	2013-06-03	2014-01-08	2014-01-08	Mr Pink-whistle's party										
JBK	494497	CH64466	2013-06-03	2014-01-23	2014-01-23	Mr Pink-whistle interferes										
JBK	494495	CH64468	2013-06-03	2014-01-24	2014-01-24	The adventures of binkle and flip										
JBK	494475	CH64499	2013-06-03	2014-01-25	2014-01-25	You funny little noddy										
JBK	494476	CH64498	2013-06-03	2014-01-25	2014-01-25	Noddy and the magic rubber										
JBK	478942	CH64635	2013-07-05	2013-11-19	2013-11-19	Oliver Twist and Other Great Dickens Stories	Williams	 Marcia								
JBK	493779	CH64632	2013-07-05	2014-01-07	2014-01-07	50 Princess Stories	Belinda Gallagher									
JBK	480916	CH64649	2013-07-05	2014-01-11	2014-01-11	How things work	Parker	 Steve								
JBK	491814	CH64626	2013-07-05	2014-01-27	2014-01-27	World of Science										
JBK	498554	CH64960	2013-08-31	2014-01-20	2014-01-20	That's Life	Robert Winston									
JBK	445322	CH64860	2013-08-31	2014-01-23	2014-01-23	How the world works : a hands-on guide to our amazing planet	 Dorion	 Christiane								
JBK	499414	CH65262	2013-11-08	2014-01-04	2014-01-04	Amazing Animals	Cooper	 Lynn Huggins								
JCD	100508	ch715457	2011-04-21	2011-05-07	2011-05-07	World of interiors (M)  (Subject: Architecture) 										
JCD	446752	CH49193	2011-09-01	2011-09-21	2011-09-21	Number Games Ages 4-7										
MU	487715	ch63170	2013-04-16	2013-10-11	2013-10-11	Achtung Baby										
MU	487532	ch63151	2013-04-16	2014-01-18	2014-01-18	19										
MU	487679	CH63824	2013-04-25	2013-06-27	2013-06-27	Spice										
MU	487621	ch63798	2013-04-25	2013-11-12	2013-11-12	Is Your Love Big Enough?										
RC	499497	CH65186	2013-11-08	2013-12-07	2013-12-07	Frankenstein	Shelley	 Mary								
RC	499490	CH65187	2013-11-08	2013-12-14	2013-12-14	Twins	 the Ghost and the Castle	Mason	 Paul							
RC	497325	CH65172	2013-11-08	2013-12-14	2013-12-14	How Do You Make a Skeleton Laugh?	.									
RC	499534	CH65177	2013-11-08	2013-12-14	2013-12-14	The Witches	Roald Dahl									
SER	100449	CH714162	2011-03-23	2011-04-03	2010-07-05	BBC Focus (M) (Subject: Science & Technology) 										
SER	100448	CH714097	2011-03-23	2011-04-03	2010-07-16	Autocar (W) 										
SER	100474	CH713989	2011-03-23	2011-04-03	2010-07-19	IDEAL HOME(M)										
SER	100448	CH714330	2011-03-23	2011-04-03	2010-07-24	Autocar (W) 										
SER	100448	CH714423	2011-03-23	2013-09-02	2010-08-25	Autocar (W) 										
SER	100489	CH713706	2011-03-23	2011-04-03	2010-10-26	PRACTICAL PHOTOGRAPHY(M)										
